,store,product,price,price_no_discount,price_currency,installments,installment_payment,installment_currency,url,timestamp
1969,Universo Binario,Zapatos Jeep Modelo 5543 Liberty Crazy,2849.0,2999.0,$,,0.0,,https://universobinario.com/catalogo/zapatos-jeep-modelo-5543-liberty-crazy-crazy-miel_tc58484_CRAZY-MIEL,2022-04-29 15:08:30
1970,Universo Binario,Silla de Comer Bebesit Oak 1063,141.55,149.0,U$S,,0.0,,https://universobinario.com/catalogo/silla-de-comer-bebesit-oak-1063-beige_tc76248_BEIGE,2022-04-29 15:08:30
1971,Universo Binario,Botas Zapatos Jeep 9900 Wyoming Crazy,2849.0,2999.0,$,,0.0,,https://universobinario.com/catalogo/botas-zapatos-jeep-9900-wyoming-crazy-crazy-papaya_9005369251041_001,2022-04-29 15:08:30
1972,Universo Binario,Botas Zapatos Jeep Modelo 6703 Jeepstar Taureg Testa,2849.0,2999.0,$,,0.0,,https://universobinario.com/catalogo/botas-zapatos-jeep-modelo-6703-jeepstar-taureg-testa-cafe_9005369258889_001,2022-04-29 15:08:30
1973,Universo Binario,Perfume para Niñas Disney Minnie Body Splash 200 Ml,248.0,261.0,$,,0.0,,https://universobinario.com/catalogo/perfume-para-ninas-disney-minnie-body-splash-200-ml-001_7730404013162_001,2022-04-29 15:08:30
1974,Tienda We Play,Juego para pared Oribel VertiPlay,3499.0,3699.0,$,,0.0,,https://tiendaweplay.com.uy/catalogo/juego-para-pared-oribel-vertiplay_VP6_VP6,2022-04-29 15:08:31
1975,Tienda We Play,Bosque de animales magnéticos Oribel VertiPlay,1999.0,2199.0,$,,0.0,,https://tiendaweplay.com.uy/catalogo/bosque-de-animales-magneticos-oribel-vertiplay_V6_V6,2022-04-29 15:08:31
1976,Tienda We Play,Escalera jack y gigantes Oribel VertiPlay,4499.0,4499.0,$,,0.0,,https://tiendaweplay.com.uy/catalogo/escalera-jack-y-gigantes-oribel-vertiplay_VP7_VP7,2022-04-29 15:08:31
1977,Tienda We Play,Escalera araña para pared Oribel VertiPlay,3249.0,3449.0,$,,0.0,,https://tiendaweplay.com.uy/catalogo/escalera-arana-para-pared-oribel-vertiplay_VP5_VP5,2022-04-29 15:08:31
1978,Tienda We Play,Animalito para pared Oribel VertiPlay - Carpincho,849.0,919.0,$,,0.0,,https://tiendaweplay.com.uy/catalogo/animalito-para-pared-oribel-vertiplay-carpincho_VP4_-C,2022-04-29 15:08:31
1979,Tienda We Play,Trencito para pared Oribel Vertiplay,1999.0,2199.0,$,,0.0,,https://tiendaweplay.com.uy/catalogo/trencito-para-pared-oribel-vertiplay_VP3_VP3,2022-04-29 15:08:31
1980,Tienda We Play,Xilofón de madera para pared Vertiplay,1999.0,2199.0,$,,0.0,,https://tiendaweplay.com.uy/catalogo/xilofon-de-madera-para-pared-vertiplay_VP1_VP1,2022-04-29 15:08:31
1981,Tienda We Play,Árbol para la pared VertiPlay,1999.0,2199.0,$,,0.0,,https://tiendaweplay.com.uy/catalogo/arbol-para-la-pared-vertiplay_VP2_VP2,2022-04-29 15:08:31
1982,Tienda We Play,Silla para comer bebé de madera,10162.0,13549.0,$,,0.0,,https://tiendaweplay.com.uy/catalogo/silla-para-comer-bebe-de-madera_ES5212_ES5212,2022-04-29 15:08:31
1983,Tienda We Play,Cochecito bebé,13499.0,15999.0,$,,0.0,,https://tiendaweplay.com.uy/catalogo/cochecito-bebe_ES1865_ES1865,2022-04-29 15:08:31
1984,Tienda We Play,Super Hero Adventures Iron Man,999.0,999.0,$,,0.0,,https://tiendaweplay.com.uy/catalogo/super-hero-adventures-iron-man_E4132AS02-IM_E4132AS02-IM,2022-04-29 15:08:31
1985,Tienda We Play,Muñeca Disney - Muñeca Anna Frozen,1190.0,1190.0,$,,0.0,,https://tiendaweplay.com.uy/catalogo/muneca-disney-muneca-anna-frozen_E5512AS00_-A,2022-04-29 15:08:31
1986,Tienda We Play,Figura Iron Man Avengers Marvel 25cm,799.0,799.0,$,,0.0,,https://tiendaweplay.com.uy/catalogo/figura-iron-man-avengers-marvel-25cm_E5556AS00-IM_E5556AS00-IM,2022-04-29 15:08:32
1987,Tienda We Play,Carro de arrastre grande Plastolit,1299.0,1299.0,$,,0.0,,https://tiendaweplay.com.uy/catalogo/carro-de-arrastre-grande-plastolit_12054-B_12054-B,2022-04-29 15:08:32
1988,Tienda We Play,Carro de arrastre para niños Plastolit - Rojo,1199.0,1199.0,$,,0.0,,https://tiendaweplay.com.uy/catalogo/carro-de-arrastre-para-ninos-plastolit-rojo_12054-A_R,2022-04-29 15:08:32
1989,Tienda We Play,Cocina infantil Plastolit,1499.0,1499.0,$,,0.0,,https://tiendaweplay.com.uy/catalogo/cocina-infantil-plastolit_12090_12090,2022-04-29 15:08:32
1990,Tienda We Play,Casita infantil de juego Palplay,6990.0,7999.0,$,,0.0,,https://tiendaweplay.com.uy/catalogo/casita-infantil-de-juego-palplay_IS680_IS680,2022-04-29 15:08:32
1991,Tienda We Play,Tobogán Plegable Palplay,3449.0,3590.0,$,,0.0,,https://tiendaweplay.com.uy/catalogo/tobogan-plegable-palplay_IS718_IS718,2022-04-29 15:08:32
1992,Tienda We Play,Buggy pequeño pony Plastolit - Violeta,999.0,1089.0,$,,0.0,,https://tiendaweplay.com.uy/catalogo/buggy-pequeno-pony-plastolit-violeta_12014_Va,2022-04-29 15:08:32
1993,Tienda We Play,Silla de comer madera Gris Oscuro Olmitos,7999.0,10249.0,$,,0.0,,https://tiendaweplay.com.uy/catalogo/silla-de-comer-madera-gris-oscuro-olmitos_ES5211_ES5211,2022-04-29 15:08:32
1994,Tienda We Play,Juego de encastre grande -22 Piezas Plastolit,919.0,919.0,$,,0.0,,https://tiendaweplay.com.uy/catalogo/juego-de-encastre-grande-22-piezas-plastolit_11885_11885,2022-04-29 15:08:32
1995,Tienda We Play,Juego de encastre mediano- 16 Piezas Plastolit,499.0,499.0,$,,0.0,,https://tiendaweplay.com.uy/catalogo/juego-de-encastre-mediano-16-piezas-plastolit_111883_111883,2022-04-29 15:08:32
1996,Tienda We Play,Casita de jardín infantil Palplay,15900.0,15900.0,$,,0.0,,https://tiendaweplay.com.uy/catalogo/casita-de-jardin-infantil-palplay_IS780_IS780,2022-04-29 15:08:32
1997,Tienda We Play,Juego de encastre pequeño- 10 piezas Plastolit,329.0,329.0,$,,0.0,,https://tiendaweplay.com.uy/catalogo/juego-de-encastre-pequeno-10-piezas-plastolit_11882_11882,2022-04-29 15:08:32
1998,Tienda We Play,Juego de construcción - 67 PIEZAS Plastolit,1199.0,1199.0,$,,0.0,,https://tiendaweplay.com.uy/catalogo/juego-de-construccion-67-piezas-plastolit_11997_11997,2022-04-29 15:08:33
1999,Tienda We Play,Familia Cara de Papa Hasbro,2750.0,2750.0,$,,0.0,,https://tiendaweplay.com.uy/catalogo/familia-cara-de-papa-hasbro_F10775L00_F10775L00,2022-04-29 15:08:33
2000,Tienda We Play,Casita de juego Peppa Pig Hasbro,2490.0,2490.0,$,,0.0,,https://tiendaweplay.com.uy/catalogo/casita-de-juego-peppa-pig-hasbro_F21675L02_F21675L02,2022-04-29 15:08:33
2001,Tienda We Play,Figura de acción PJ Masks - Catboy,1290.0,1290.0,$,,0.0,,https://tiendaweplay.com.uy/catalogo/figura-de-accion-pj-masks-catboy_F30505L01_-C,2022-04-29 15:08:33
2002,Tienda We Play,Chivita de color para niño,1699.0,1699.0,$,,0.0,,https://tiendaweplay.com.uy/catalogo/chivita-de-color-para-nino_100_100,2022-04-29 15:08:33
2003,Tienda We Play,Juego de playa Plastolit,499.0,599.0,$,,0.0,,https://tiendaweplay.com.uy/catalogo/juego-de-playa-plastolit_12035-2_12035-2,2022-04-29 15:08:33
2004,Tienda We Play,Muñeco de apego Playskool Dulcyluz - Celeste,1390.0,1390.0,$,,0.0,,https://tiendaweplay.com.uy/catalogo/muneco-de-apego-playskool-dulcyluz-celeste_A1204AS00_-C,2022-04-29 15:08:33
2005,Tienda We Play,Power Rangers Figuras olympus Hasbro - Negro,799.0,799.0,$,,0.0,,https://tiendaweplay.com.uy/catalogo/power-rangers-figuras-olympus-hasbro-negro_E5901AS02_-N,2022-04-29 15:08:33
2006,Tienda We Play,Señor cara de papa Playskool,890.0,890.0,$,,0.0,,https://tiendaweplay.com.uy/catalogo/senor-cara-de-papa-playskool_27657AX23_27657AX23,2022-04-29 15:08:33
2007,Tienda We Play,Juegos de mesa Hasbro - Connect 4,599.0,599.0,$,,0.0,,https://tiendaweplay.com.uy/catalogo/juegos-de-mesa-hasbro-connect-4_B1004573B_-CO,2022-04-29 15:08:33
2008,Tienda We Play,Mi Pequeño Pony 20cm Hasbro - Violeta,890.0,890.0,$,,0.0,,https://tiendaweplay.com.uy/catalogo/mi-pequeno-pony-20cm-hasbro-violeta_B0368AS44_-V,2022-04-29 15:08:33
2009,Tienda We Play,Spiderman figura de acción 30cm Hasbro,999.0,999.0,$,,0.0,,https://tiendaweplay.com.uy/catalogo/spiderman-figura-de-accion-30cm-hasbro_E73335L005L01_E73335L005L01,2022-04-29 15:08:33
2010,Tienda We Play,Scooter para niño We Play,2499.0,2499.0,$,,0.0,,https://tiendaweplay.com.uy/catalogo/scooter-para-nino-we-play_916B_916B,2022-04-29 15:08:34
2011,Tienda We Play,Triciclo infantil,1749.0,1749.0,$,,0.0,,https://tiendaweplay.com.uy/catalogo/triciclo-infantil_T003_T003,2022-04-29 15:08:34
2012,Tienda We Play,Mochila Niño,449.0,449.0,$,,0.0,,https://tiendaweplay.com.uy/catalogo/mochila-nino_MI0019_MI0019,2022-04-29 15:08:34
2013,Tienda We Play,Torre de madera,429.0,429.0,$,,0.0,,https://tiendaweplay.com.uy/catalogo/torre-de-madera_CD0251-1_CD0251-1,2022-04-29 15:08:34
2014,Tienda We Play,Juego de encastre,429.0,429.0,$,,0.0,,https://tiendaweplay.com.uy/catalogo/juego-de-encastre_CD0251-3_CD0251-3,2022-04-29 15:08:34
2015,Tienda We Play,Espejo para bañera,499.0,499.0,$,,0.0,,https://tiendaweplay.com.uy/catalogo/espejo-para-banera_ES1915_ES1915,2022-04-29 15:08:34
2016,Tienda We Play,Barrera cama 130cm,1999.0,2199.0,$,,0.0,,https://tiendaweplay.com.uy/catalogo/barrera-cama-130cm_ES7654_ES7654,2022-04-29 15:08:34
2017,Tienda We Play,Cierre de seguridad baño,319.0,319.0,$,,0.0,,https://tiendaweplay.com.uy/catalogo/cierre-de-seguridad-bano_ES7826_ES7826,2022-04-29 15:08:34
2018,Tienda We Play,Calesita para cuna,2959.0,3699.0,$,,0.0,,https://tiendaweplay.com.uy/catalogo/calesita-para-cuna_ESNIJN111_ESNIJN111,2022-04-29 15:08:34
2019,Tienda We Play,Juguete para el cochecito,1079.0,1355.0,$,,0.0,,https://tiendaweplay.com.uy/catalogo/juguete-para-el-cochecito_ESNIJN312_ESNIJN312,2022-04-29 15:08:34
2020,Tienda We Play,Puzzle pelota,249.0,249.0,$,,0.0,,https://tiendaweplay.com.uy/catalogo/puzzle-pelota_MA1390_MA1390,2022-04-29 15:08:34
2021,Tienda We Play,Abaco de madera,329.0,329.0,$,,0.0,,https://tiendaweplay.com.uy/catalogo/abaco-de-madera_MI0438_MI0438,2022-04-29 15:08:34
2022,Tienda We Play,Libro puzzle de madera,449.0,449.0,$,,0.0,,https://tiendaweplay.com.uy/catalogo/libro-puzzle-de-madera_MI0449_MI0449,2022-04-29 15:08:35
2023,Tienda We Play,CHAMELEOBOT- JUEGO DE MESA,3399.0,3399.0,$,,0.0,,https://tiendaweplay.com.uy/catalogo/chameleobot-juego-de-mesa_JUG0369_JUG0369,2022-04-29 15:08:35
2024,Tienda We Play,cabeza de caballo de madera con sonido Tienda We Play,749.0,999.0,$,,0.0,,https://tiendaweplay.com.uy/catalogo/cabeza-de-caballo-de-madera-con-sonido-tienda-we-play_MA1223-1_MA1223-1,2022-04-29 15:08:35
2025,Tienda We Play,Tambor chico para niños Plastolit,265.0,265.0,$,,0.0,,https://tiendaweplay.com.uy/catalogo/tambor-chico-para-ninos-plastolit_11839_11839,2022-04-29 15:08:35
2026,Tienda We Play,Chivita - Celeste,1699.0,1699.0,$,,0.0,,https://tiendaweplay.com.uy/catalogo/chivita-celeste_1010_C,2022-04-29 15:08:35
2027,Tienda We Play,Juego de jardín infantil Palplay,2999.0,3499.0,$,,0.0,,https://tiendaweplay.com.uy/catalogo/juego-de-jardin-infantil-palplay_IS255_IS255,2022-04-29 15:08:35
2028,Tienda We Play,Juego de construcción -14 Piezas Plastolit,399.0,399.0,$,,0.0,,https://tiendaweplay.com.uy/catalogo/juego-de-construccion-14-piezas-plastolit_11672_11672,2022-04-29 15:08:35
2029,Tienda We Play,Juego de paletas paddel para playa Plastolit,549.0,549.0,$,,0.0,,https://tiendaweplay.com.uy/catalogo/juego-de-paletas-paddel-para-playa-plastolit_12003_12003,2022-04-29 15:08:35
2030,Tienda We Play,Juego de raqueta Plastolit,499.0,499.0,$,,0.0,,https://tiendaweplay.com.uy/catalogo/juego-de-raqueta-plastolit_12061_12061,2022-04-29 15:08:35
2031,Tienda We Play,Lonchera escolar Plastolit,299.0,299.0,$,,0.0,,https://tiendaweplay.com.uy/catalogo/lonchera-escolar-plastolit_569_569,2022-04-29 15:08:35
2032,Tienda We Play,Saco para cuna Olmitos,2899.0,3890.0,$,,0.0,,https://tiendaweplay.com.uy/catalogo/saco-para-cuna-olmitos_ES1146_ES1146,2022-04-29 15:08:35
2033,Tienda We Play,Saco para cuna Olmitos,2499.0,3570.0,$,,0.0,,https://tiendaweplay.com.uy/catalogo/saco-para-cuna-olmitos_ES1169_ES1169,2022-04-29 15:08:35
2034,Tienda We Play,Gancho giratorio para cochecito Olmitos,399.0,399.0,$,,0.0,,https://tiendaweplay.com.uy/catalogo/gancho-giratorio-para-cochecito-olmitos_ES1205_ES1205,2022-04-29 15:08:35
2035,Tienda We Play,Taburete para baño infantil Olmitos,863.0,863.0,$,,0.0,,https://tiendaweplay.com.uy/catalogo/taburete-para-bano-infantil-olmitos_ES1301_ES1301,2022-04-29 15:08:35
2036,Tienda We Play,Cuna para viaje con cambiador Olmitos,6199.0,7999.0,$,,0.0,,https://tiendaweplay.com.uy/catalogo/cuna-para-viaje-con-cambiador-olmitos_ES1701_ES1701,2022-04-29 15:08:35
2037,Tienda We Play,Hamaca para bebé Olmitos,4699.0,5499.0,$,,0.0,,https://tiendaweplay.com.uy/catalogo/hamaca-para-bebe-olmitos_ES3140_ES3140,2022-04-29 15:08:35
2039,Tienda We Play,Organizador para auto infantil Olmitos,1237.0,1237.0,$,,0.0,,https://tiendaweplay.com.uy/catalogo/organizador-para-auto-infantil-olmitos_ES4011_ES4011,2022-04-29 15:08:35
2040,Tienda We Play,Stopper para Puertas Olmitos,269.0,339.0,$,,0.0,,https://tiendaweplay.com.uy/catalogo/stopper-para-puertas-olmitos_ES7820_ES7820,2022-04-29 15:08:35
2041,Tienda We Play,Saco para cochecito azul Olmitos,1999.0,2587.0,$,,0.0,,https://tiendaweplay.com.uy/catalogo/saco-para-cochecito-azul-olmitos_ES841240C_ES841240C,2022-04-29 15:08:35
2042,Tienda We Play,Cojín cervical infantil Olmitos - Celeste,563.0,563.0,$,,0.0,,https://tiendaweplay.com.uy/catalogo/cojin-cervical-infantil-olmitos-celeste_ES860_-1,2022-04-29 15:08:35
2043,Tienda We Play,Gimnasio bebé juegos 3 en 1 Olmitos,3599.0,4313.0,$,,0.0,,https://tiendaweplay.com.uy/catalogo/gimnasio-bebe-juegos-3-en-1-olmitos_ESCC9636_ESCC9636,2022-04-29 15:08:35
2044,Tienda We Play,Mordillo de silicona Jirafa Marcus and Marcus,563.0,563.0,$,,0.0,,https://tiendaweplay.com.uy/catalogo/mordillo-de-silicona-jirafa-marcus-and-marcus_ESMNMBB05GF_ESMNMBB05GF,2022-04-29 15:08:35
2045,Tienda We Play,Mordillo de silicona León Marcus and Marcus,563.0,563.0,$,,0.0,,https://tiendaweplay.com.uy/catalogo/mordillo-de-silicona-leon-marcus-and-marcus_ESMNMBB05LN_ESMNMBB05LN,2022-04-29 15:08:35
2046,Tienda We Play,Bowl snack León Marcus and Marcus,799.0,999.0,$,,0.0,,https://tiendaweplay.com.uy/catalogo/bowl-snack-leon-marcus-and-marcus_ESMNMBB09EP_ESMNMBB09EP,2022-04-29 15:08:36
2047,Tienda We Play,Bowl snack jirafa Marcus and Marcus,799.0,999.0,$,,0.0,,https://tiendaweplay.com.uy/catalogo/bowl-snack-jirafa-marcus-and-marcus_ESMNMBB09GF_ESMNMBB09GF,2022-04-29 15:08:36
2048,Tienda We Play,Set cuchara y tenedor infantil Marcus and Marcus - Elefante,863.0,863.0,$,,0.0,,https://tiendaweplay.com.uy/catalogo/set-cuchara-y-tenedor-infantil-marcus-and-marcus-elefante_ESMNMKD03EP_Verde,2022-04-29 15:08:36
2049,Tienda We Play,Set de alimentación elefante Marcus and Marcus,1839.0,1839.0,$,,0.0,,https://tiendaweplay.com.uy/catalogo/set-de-alimentacion-elefante-marcus-and-marcus_ESMNMLS06EP_ESMNMLS06EP,2022-04-29 15:08:36
2050,Tienda We Play,El Set de alimentación jirafa Marcus and Marcus,1839.0,1839.0,$,,0.0,,https://tiendaweplay.com.uy/catalogo/el-set-de-alimentacion-jirafa-marcus-and-marcus_ESMNMLS06GF_ESMNMLS06GF,2022-04-29 15:08:36
2051,Tienda We Play,Gimnasio de juegos para bebé Olmitos,2799.0,4313.0,$,,0.0,,https://tiendaweplay.com.uy/catalogo/gimnasio-de-juegos-para-bebe-olmitos_ESNIJN317_ESNIJN317,2022-04-29 15:08:36
2052,Tienda We Play,Mesa para niños para el jardín Palplay,3825.0,5587.0,$,,0.0,,https://tiendaweplay.com.uy/catalogo/mesa-para-ninos-para-el-jardin-palplay_IS376_IS376,2022-04-29 15:08:36
2053,Tienda We Play,Nanodrone Vcam HD III,7299.0,7299.0,$,,0.0,,https://tiendaweplay.com.uy/catalogo/nanodrone-vcam-hd-iii_JUG0208_JUG0208,2022-04-29 15:08:36
2054,Tienda We Play,Netbot auto inalámbrico todo terreno Juguetrónica,12999.0,15699.0,$,,0.0,,https://tiendaweplay.com.uy/catalogo/netbot-auto-inalambrico-todo-terreno-juguetronica_JUG0287_JUG0287,2022-04-29 15:08:36
2055,Tienda We Play,Robotron Mini Robot para niños Juguetrónica,4499.0,4499.0,$,,0.0,,https://tiendaweplay.com.uy/catalogo/robotron-mini-robot-para-ninos-juguetronica_JUG0317_JUG0317,2022-04-29 15:08:36
2056,Tienda We Play,Jabón + Shampoo bebés y niños Momlab,520.0,520.0,$,,0.0,,https://tiendaweplay.com.uy/catalogo/jabon-shampoo-bebes-y-ninos-momlab_MLJS_MLJS,2022-04-29 15:08:36
2057,Tienda We Play,Cabeza de caballo con montura para niños Plastolit,349.0,349.0,$,,0.0,,https://tiendaweplay.com.uy/catalogo/cabeza-de-caballo-con-montura-para-ninos-plastolit_11703_11703,2022-04-29 15:08:36
2058,Tienda We Play,Regadera Infantil para la playa Plastolit,199.0,199.0,$,,0.0,,https://tiendaweplay.com.uy/catalogo/regadera-infantil-para-la-playa-plastolit_11720_11720,2022-04-29 15:08:37
2059,Tienda We Play,Biberón para muñecas mágico Plastolit,179.0,179.0,$,,0.0,,https://tiendaweplay.com.uy/catalogo/biberon-para-munecas-magico-plastolit_11746_11746,2022-04-29 15:08:37
2060,Tienda We Play,Emboca aro Plastolit,279.0,279.0,$,,0.0,,https://tiendaweplay.com.uy/catalogo/emboca-aro-plastolit_11760_11760,2022-04-29 15:08:37
2061,Tienda We Play,Emboca aro en PVC Plastolit,299.0,299.0,$,,0.0,,https://tiendaweplay.com.uy/catalogo/emboca-aro-en-pvc-plastolit_11762_11762,2022-04-29 15:08:37
2062,Tienda We Play,Cocina infantil supergas Plastolit,329.0,329.0,$,,0.0,,https://tiendaweplay.com.uy/catalogo/cocina-infantil-supergas-plastolit_11795_11795,2022-04-29 15:08:37
2063,Tienda We Play,Tambor grande para niños Plastolit,349.0,349.0,$,,0.0,,https://tiendaweplay.com.uy/catalogo/tambor-grande-para-ninos-plastolit_11840_11840,2022-04-29 15:08:37
2064,Tienda We Play,Tren de arrastre para niños Plastolit,269.0,269.0,$,,0.0,,https://tiendaweplay.com.uy/catalogo/tren-de-arrastre-para-ninos-plastolit_11910_11910,2022-04-29 15:08:37
2065,Tienda We Play,Set de paletas infantil Plastolit,299.0,299.0,$,,0.0,,https://tiendaweplay.com.uy/catalogo/set-de-paletas-infantil-plastolit_11968_11968,2022-04-29 15:08:37
2066,Tienda We Play,Camión constructor para niños Plastolit,599.0,699.0,$,,0.0,,https://tiendaweplay.com.uy/catalogo/camion-constructor-para-ninos-plastolit_12001_12001,2022-04-29 15:08:37
2067,Tienda We Play,Cunita para muñeca Plastolit,799.0,799.0,$,,0.0,,https://tiendaweplay.com.uy/catalogo/cunita-para-muneca-plastolit_12020_12020,2022-04-29 15:08:37
2068,Tienda We Play,Cuatriciclo para niños Plastolit,799.0,799.0,$,,0.0,,https://tiendaweplay.com.uy/catalogo/cuatriciclo-para-ninos-plastolit_12065_12065,2022-04-29 15:08:37
2069,Tienda We Play,Ula ula Infantil Plastolit,299.0,299.0,$,,0.0,,https://tiendaweplay.com.uy/catalogo/ula-ula-infantil-plastolit_12094_12094,2022-04-29 15:08:37
2070,Tienda We Play,Hamaca para niños Plastolit - Amarillo,449.0,527.0,$,,0.0,,https://tiendaweplay.com.uy/catalogo/hamaca-para-ninos-plastolit-amarillo_12096_A,2022-04-29 15:08:38
2071,Tienda We Play,Juego de playa II con molinete Plastolit,499.0,499.0,$,,0.0,,https://tiendaweplay.com.uy/catalogo/juego-de-playa-ii-con-molinete-plastolit_12139_12139,2022-04-29 15:08:38
2072,Tienda We Play,Juego de lanzamiento de herradura Plastolit,449.0,449.0,$,,0.0,,https://tiendaweplay.com.uy/catalogo/juego-de-lanzamiento-de-herradura-plastolit_12144_12144,2022-04-29 15:08:38
2073,Tienda We Play,Conos de entrenamiento x2 Plastolit,369.0,369.0,$,,0.0,,https://tiendaweplay.com.uy/catalogo/conos-de-entrenamiento-x2-plastolit_12166_12166,2022-04-29 15:08:38
2074,Tienda We Play,Juego de tejo grande x13 Plastolit,899.0,899.0,$,,0.0,,https://tiendaweplay.com.uy/catalogo/juego-de-tejo-grande-x13-plastolit_12176_12176,2022-04-29 15:08:38
2075,Tienda We Play,Pelota de fútbol Tienda We Play,349.0,349.0,$,,0.0,,https://tiendaweplay.com.uy/catalogo/pelota-de-futbol-tienda-we-play_AE770-2_AE770-2,2022-04-29 15:08:38
2076,Tienda We Play,Puzzle de goma eva Tienda We play,329.0,329.0,$,,0.0,,https://tiendaweplay.com.uy/catalogo/puzzle-de-goma-eva-tienda-we-play_AE935_AE935,2022-04-29 15:08:38
2077,Tienda We Play,Colchón para cuna o de juego animales Olmitos,2549.0,3187.0,$,,0.0,,https://tiendaweplay.com.uy/catalogo/colchon-para-cuna-o-de-juego-animales-olmitos_ES1060_ES1060,2022-04-29 15:08:38
2078,Tienda We Play,Colchón para cuna o de juego balloon Olmitos,2549.0,3187.0,$,,0.0,,https://tiendaweplay.com.uy/catalogo/colchon-para-cuna-o-de-juego-balloon-olmitos_ES1061_ES1061,2022-04-29 15:08:38
2079,Tienda We Play,Patos 3 + alfombra baño Olmitos,969.0,1387.0,$,,0.0,,https://tiendaweplay.com.uy/catalogo/patos-3-alfombra-bano-olmitos_ES1109_ES1109,2022-04-29 15:08:38
2080,Tienda We Play,Bolso maternal Olmitos,1279.0,1837.0,$,,0.0,,https://tiendaweplay.com.uy/catalogo/bolso-maternal-olmitos_ES1206_ES1206,2022-04-29 15:08:38
2081,Tienda We Play,Bolso maternal menta Olmitos,1279.0,1837.0,$,,0.0,,https://tiendaweplay.com.uy/catalogo/bolso-maternal-menta-olmitos_ES1208_ES1208,2022-04-29 15:08:38
2082,Tienda We Play,Cuna de viaje con cambiador + Juguetero Olmitos,6699.0,6699.0,$,,0.0,,https://tiendaweplay.com.uy/catalogo/cuna-de-viaje-con-cambiador-juguetero-olmitos_ES1722_ES1722,2022-04-29 15:08:38
2083,Tienda We Play,Cuna de viaje con cambiador + Juguetero Tucan Olmitos,6713.0,6713.0,$,,0.0,,https://tiendaweplay.com.uy/catalogo/cuna-de-viaje-con-cambiador-juguetero-tucan-olmitos_ES1726_ES1726,2022-04-29 15:08:38
2084,Tienda We Play,Cuna practicuna de viaje Cambiador + Juguetero Town Olmitos,6699.0,6699.0,$,,0.0,,https://tiendaweplay.com.uy/catalogo/cuna-practicuna-de-viaje-cambiador-juguetero-town-olmitos_ES1727_ES1727,2022-04-29 15:08:38
2085,Tienda We Play,Saco polar Negro para bebé Olmitos,2799.0,2799.0,$,,0.0,,https://tiendaweplay.com.uy/catalogo/saco-polar-negro-para-bebe-olmitos_ES1822_ES1822,2022-04-29 15:08:38
2086,Tienda We Play,Bañera Celeste para bebé Olmitos,1129.0,1387.0,$,,0.0,,https://tiendaweplay.com.uy/catalogo/banera-celeste-para-bebe-olmitos_ES1986_ES1986,2022-04-29 15:08:38
2087,Tienda We Play,Portabebidas universal cochecito Olmitos,699.0,699.0,$,,0.0,,https://tiendaweplay.com.uy/catalogo/portabebidas-universal-cochecito-olmitos_ES4018_ES4018,2022-04-29 15:08:38
2088,Tienda We Play,Silla de comer Olmitos,7769.0,9699.0,$,,0.0,,https://tiendaweplay.com.uy/catalogo/silla-de-comer-olmitos_ES5110_ES5110,2022-04-29 15:08:38
2091,Tienda We Play,Silla de comer Olmitos,9699.0,9699.0,$,,0.0,,https://tiendaweplay.com.uy/catalogo/silla-de-comer-olmitos_ES5114_ES5114,2022-04-29 15:08:38
2092,Tienda We Play,Silla de comer madera Gris Claro Olmitos,7999.0,10249.0,$,,0.0,,https://tiendaweplay.com.uy/catalogo/silla-de-comer-madera-gris-claro-olmitos_ES5200_ES5200,2022-04-29 15:08:38
2093,Tienda We Play,Alfombra de juego Olmitos,1999.0,2499.0,$,,0.0,,https://tiendaweplay.com.uy/catalogo/alfombra-de-juego-olmitos_ES581_ES581,2022-04-29 15:08:38
2094,Tienda We Play,Lamparita noche Sweet Dreams Olmitos,879.0,879.0,$,,0.0,,https://tiendaweplay.com.uy/catalogo/lamparita-noche-sweet-dreams-olmitos_ES703_ES703,2022-04-29 15:08:39
2095,Tienda We Play,Lamparita noche Hippo Olmitos,879.0,879.0,$,,0.0,,https://tiendaweplay.com.uy/catalogo/lamparita-noche-hippo-olmitos_ES704_ES704,2022-04-29 15:08:39
2096,Tienda We Play,Lamparita noche Erizo Olmitos,879.0,879.0,$,,0.0,,https://tiendaweplay.com.uy/catalogo/lamparita-noche-erizo-olmitos_ES705_ES705,2022-04-29 15:08:39
2097,Tienda We Play,Lamparita noche Best Friends Olmitos,879.0,879.0,$,,0.0,,https://tiendaweplay.com.uy/catalogo/lamparita-noche-best-friends-olmitos_ES706_ES706,2022-04-29 15:08:39
2098,Tienda We Play,Barrera plegable 130cm Olmitos,2963.0,2963.0,$,,0.0,,https://tiendaweplay.com.uy/catalogo/barrera-plegable-130cm-olmitos_ES7650_ES7650,2022-04-29 15:08:39
2099,Tienda We Play,Protector flexible armarios Olmitos,225.0,279.0,$,,0.0,,https://tiendaweplay.com.uy/catalogo/protector-flexible-armarios-olmitos_ES7824_ES7824,2022-04-29 15:08:39
2100,Tienda We Play,Cierre de seguridad ángulo Olmitos,749.0,749.0,$,,0.0,,https://tiendaweplay.com.uy/catalogo/cierre-de-seguridad-angulo-olmitos_ES7825_ES7825,2022-04-29 15:08:39
2101,Tienda We Play,Protector para puertas Olmitos,263.0,263.0,$,,0.0,,https://tiendaweplay.com.uy/catalogo/protector-para-puertas-olmitos_ES7830_ES7830,2022-04-29 15:08:39
